pl_name,hostname,discoverymethod,disc_year,pl_dens_source,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_met,sy_pnum,pl_rade_was_imputed,pl_bmasse_was_imputed,pl_dens_was_imputed,pl_orbper_was_imputed,pl_orbsmax_was_imputed,pl_orbeccen_was_imputed,st_teff_was_imputed,st_met_was_imputed,sy_pnum_was_imputed,complete_case_before_imputation,any_feature_was_imputed,imputation_method
CD-35 2722 b,CD-35 2722,Imaging,2011.0,derived_from_pl_bmasse_pl_rade,17.37392009,9375.938006499999,9.857982205353922,1591.568773833179,67.0,0.4310717620526256,3689.0,-0.16,1.0,False,False,False,True,False,True,False,False,False,False,True,knn
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,Imaging,2011.0,derived_from_pl_bmasse_pl_rade,12.400000000000002,3337.1000000000013,9.650969147561343,10037.500000000004,2.6,0.30752423073050733,580.5,-0.18930909809449364,1.0,False,False,False,False,False,True,False,True,False,False,True,knn
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,Imaging,2021.0,derived_from_pl_bmasse_pl_rade,20.848704099999996,2479.0615745999994,1.508401233723226,8039999.99999998,200.00000000000003,0.4509075990875043,2320.0,-0.15939730414651954,1.0,False,False,False,False,False,True,False,True,False,False,True,knn
CHXR 73 b,CHXR 73,Imaging,2006.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,3994.486,11.836200977286392,21634.839686903128,209.99999999999991,0.5548471168175809,3099.0,-0.05659955647112713,1.0,False,False,False,True,False,True,False,True,False,False,True,knn
CI Tau c,CI Tau,Radial Velocity,2024.0,derived_from_pl_bmasse_pl_rade,12.999999999999998,1144.1822651999998,2.871652712932545,25.200000000000006,0.17000000000000004,0.58,3807.0,-0.08146203911836593,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
COCONUTS-2 b,COCONUTS-2 A,Imaging,2021.0,derived_from_pl_bmasse_pl_rade,12.44196858,2542.6272560000007,7.2791749772036285,402000000.00000226,7506.0,0.5119235592979325,3406.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
CT Cha b,CT Cha,Imaging,2007.0,derived_from_pl_bmasse_pl_rade,24.660000000000004,5403.000000000002,1.9866552648775342,17.111094394692383,440.0,0.3419146781198812,4403.0,-0.56,1.0,False,False,False,True,False,True,False,False,False,False,True,knn
CWISEP J193518.59-154620.3 b,CWISEP J193518.59-154620.3,Imaging,2025.0,derived_from_pl_bmasse_pl_rade,12.2,4926.340308499998,14.959314029075676,102.57059394710755,2.480000000000001,0.33795165630853424,8646.132231134263,0.03648251920487096,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
CoRoT-1 b,CoRoT-1,Transit,2008.0,derived_from_pl_bmasse_pl_rade,16.7,327.3500000000001,0.3875517422253274,1.5089557,0.027520000000000003,0.0,5950.0,-0.3,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-10 b,CoRoT-10,Transit,2010.0,derived_from_pl_bmasse_pl_rade,10.87,874.0000000000003,3.7522309566422547,13.240599999999999,0.1055,0.53,5075.0,0.26,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-11 b,CoRoT-11,Transit,2010.0,derived_from_pl_bmasse_pl_rade,16.03,740.5099999999998,0.9912817767884347,2.99433,0.04360000000000001,0.0,6440.0,-0.030000000000000002,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-12 b,CoRoT-12,Transit,2010.0,derived_from_pl_bmasse_pl_rade,16.140000000000004,291.438,0.38221026658520124,2.828042,0.04016000000000001,0.07,5675.0,0.16,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-13 b,CoRoT-13,Transit,2010.0,derived_from_pl_bmasse_pl_rade,9.92,415.70400000000035,2.3480965406655954,4.03519,0.05099999999999999,0.0,5945.0,0.01,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-14 b,CoRoT-14,Transit,2010.0,derived_from_pl_bmasse_pl_rade,12.220000000000002,2415.399999999999,7.298644421402903,1.51214,0.027000000000000003,0.0,6035.0,0.05,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-16 b,CoRoT-16,Transit,2011.0,derived_from_pl_bmasse_pl_rade,13.110000000000001,170.03199999999993,0.4160919847006078,5.35227,0.06180000000000001,0.33,5650.0,0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-17 b,CoRoT-17,Transit,2011.0,derived_from_pl_bmasse_pl_rade,11.430000000000001,772.2899999999998,2.8517305095269276,3.7681,0.04610000000000001,0.0,5740.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-18 b,CoRoT-18,Transit,2011.0,derived_from_pl_bmasse_pl_rade,14.680000000000003,1102.8200000000002,1.922176346081597,1.9000693,0.0295,0.08,5440.0,-0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-19 b,CoRoT-19,Transit,2011.0,derived_from_pl_bmasse_pl_rade,14.459999999999999,352.78000000000014,0.6433774555111895,3.8971299999999998,0.05179999999999999,0.047,6090.0,-0.02,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-2 b,CoRoT-2,Transit,2008.0,derived_from_pl_bmasse_pl_rade,16.431999999999995,1102.8200000000002,1.370566513242815,1.7429935000000003,0.02798,0.014299999999999998,5625.0,0.04,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-20 b,CoRoT-20,Transit,2011.0,derived_from_pl_bmasse_pl_rade,9.415559999999997,1366.6690000000008,9.028001853481811,9.242850000000002,0.08999999999999998,0.59,5880.0,0.14,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-20 c,CoRoT-20,Radial Velocity,2018.0,derived_from_pl_bmasse_pl_rade,12.2,5403.109999999998,16.407071814380945,1674.9999999999995,2.9,0.6,5880.0,0.14,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-21 b,CoRoT-21,Transit,2012.0,derived_from_pl_bmasse_pl_rade,14.571700000000003,718.2957999999999,1.2800868152003622,2.7247399999999997,0.04170000000000001,0.0,6200.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-22 b,CoRoT-22,Transit,2014.0,derived_from_pl_bmasse_pl_rade,4.879999999999999,12.2,0.5788514512227896,9.755980000000001,0.09200000000000001,0.077,5939.0,0.17,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-23 b,CoRoT-23,Transit,2011.0,derived_from_pl_bmasse_pl_rade,11.77,889.8999999999996,3.0093907379995963,3.6312999999999995,0.047999999999999994,0.16,5900.0,0.05,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-24 b,CoRoT-24,Transit,2014.0,derived_from_pl_bmasse_pl_rade,3.6999999999999997,5.700000000000001,0.6204923696523404,5.1134,0.05600000000000001,0.0,4950.0,0.3,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-24 c,CoRoT-24,Transit,2014.0,derived_from_pl_bmasse_pl_rade,5.000000000000001,28.0,1.235136,11.758999999999999,0.098,0.0,4950.0,0.3,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-25 b,CoRoT-25,Transit,2013.0,derived_from_pl_bmasse_pl_rade,12.109999999999998,85.81000000000002,0.26642331902360766,4.86069,0.0578,0.0,6040.0,-0.010000000000000002,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-26 b,CoRoT-26,Transit,2013.0,derived_from_pl_bmasse_pl_rade,14.119999999999997,165.26,0.3236908477479596,4.20474,0.0526,0.0,5590.0,0.01,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-27 b,CoRoT-27,Transit,2014.0,derived_from_pl_bmasse_pl_rade,11.286999999999999,3302.11,12.662595186587312,3.57532,0.047599999999999996,0.065,5900.0,-0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-28 b,CoRoT-28,Transit,2015.0,derived_from_pl_bmasse_pl_rade,10.704595,153.82971999999998,0.6915065355641454,5.208510000000001,0.060299999999999986,0.047,5150.0,0.15,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-29 b,CoRoT-29,Transit,2015.0,derived_from_pl_bmasse_pl_rade,10.0881,270.15550000000013,1.4509499757492479,2.85057,0.038599999999999995,0.082,5260.0,0.2,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-3 b,CoRoT-3,Transit,2008.0,derived_from_pl_bmasse_pl_rade,11.320000000000002,6883.909999999997,26.167526036184913,4.2568,0.057830000000000006,0.0,6740.0,0.14,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-30 b,CoRoT-30,Transit,2020.0,derived_from_pl_bmasse_pl_rade,11.309880999999999,921.7070000000002,3.5130597907832057,9.060049999999999,0.08440000000000002,0.007,5650.0,0.02,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-31 b,CoRoT-31,Transit,2020.0,derived_from_pl_bmasse_pl_rade,16.36514,266.97720000000004,0.3358781565231043,4.629410000000001,0.05859999999999999,0.02,5700.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-32 b,CoRoT-32,Transit,2018.0,derived_from_pl_bmasse_pl_rade,6.38913,47.6745,1.0079238787654619,6.718369999999999,0.071,0.0,5970.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
CoRoT-35 b,CoRoT-35,Transit,2022.0,derived_from_pl_bmasse_pl_rade,18.831087580000002,349.61124769999986,0.2886861498719161,3.2274799999999995,0.0429,0.0,6390.0,-0.5,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-36 b,CoRoT-36,Transit,2022.0,derived_from_pl_bmasse_pl_rade,15.804662790000002,216.12331675999988,0.3018649457735626,5.616530999999999,0.06600000000000002,0.0,6730.0,-0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-4 b,CoRoT-4,Transit,2008.0,derived_from_pl_bmasse_pl_rade,13.34,228.82999999999993,0.531510971405724,9.202050000000002,0.08999999999999998,0.0,6190.0,0.05,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-5 b,CoRoT-5,Transit,2009.0,derived_from_pl_bmasse_pl_rade,15.558000000000002,148.42000000000002,0.21731909488335258,4.0378962,0.04947,0.09,6100.0,-0.25,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-6 b,CoRoT-6,Transit,2009.0,derived_from_pl_bmasse_pl_rade,13.067999999999998,940.7399999999996,2.3243899813153894,8.886593,0.08549999999999999,0.1,6090.0,-0.19999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-7 b,CoRoT-7,Transit,2009.0,derived_from_pl_bmasse_pl_rade,1.68135,4.07660518,4.729236459761198,0.8535916299999999,0.017015999999999996,0.0,5275.0,0.05,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-7 c,CoRoT-7,Radial Velocity,2009.0,derived_from_pl_bmasse_pl_rade,2.83,8.4,2.0435569316061675,3.6979999999999995,0.046,0.0,5256.0,0.06,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-7 d,CoRoT-7,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,4.31,17.142000000000003,1.180582773881131,8.966,0.09551369988006016,0.08627267775402118,5250.0,0.12,3.0,False,False,False,False,True,True,False,False,False,False,True,knn
CoRoT-8 b,CoRoT-8,Transit,2010.0,derived_from_pl_bmasse_pl_rade,6.39,69.92000000000004,1.4776296836237874,6.21229,0.063,0.0,5080.0,0.3,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
CoRoT-9 b,CoRoT-9,Transit,2009.0,derived_from_pl_bmasse_pl_rade,11.948793999999998,266.97720000000004,0.8629163824994839,95.272656,0.4021,0.133,5625.0,-0.010000000000000002,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
DE CVn b,DE CVn,Eclipse Timing Variations,2018.0,derived_from_pl_bmasse_pl_rade,12.400000000000002,3823.273301610001,11.05699340041746,4098.100000000002,5.750000000000001,0.0,3579.0,-0.17990309547497152,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,Astrometry,2013.0,derived_from_pl_bmasse_pl_rade,11.900000000000002,9057.77,29.637882110827523,246.36000000000013,0.36,0.345,4510.476594298894,-0.10105996552626885,1.0,False,False,False,False,False,False,True,True,False,False,True,knn
DH Tau b,DH Tau,Imaging,2004.0,derived_from_pl_bmasse_pl_rade,30.2643,3495.9999999999986,0.6954185734346787,11.995582870999284,329.9999999999997,0.156290901992404,4371.0,-0.16677946588137096,1.0,False,False,False,True,False,True,False,True,False,False,True,knn
DMPP-1 b,DMPP-1,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,4.26,16.8,1.1982494717029282,17.812,0.1423,0.2,6196.0,-0.003135959518773001,4.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-1 c,DMPP-1,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,3.31,10.94,1.6634130427307379,10.03,0.0973,0.22,6196.0,0.062366959496516786,4.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-1 d,DMPP-1,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,2.02,4.72,3.157582104647088,3.1417,0.044669999999999994,0.36,6196.0,-0.030535191068357764,4.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-1 e,DMPP-1,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,1.86,4.13,3.5389789608345543,5.515999999999999,0.0651,0.07,6196.0,-0.04523093154824108,4.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-2 b,DMPP-2,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,14.200000000000001,171.48000000000002,0.3302289954765291,5.202999999999999,0.06637999999999998,0.06,6500.0,0.124155424388066,3.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-2 c,DMPP-2,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,8.26,51.79,0.5067252327372517,3.1680000000000006,0.04789,0.28,6500.0,0.07326952786765187,3.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-2 d,DMPP-2,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,11.599999999999998,91.78999999999998,0.32425610674894423,16.491,0.1432,0.1,6500.0,0.1183392720552933,3.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-3 A b,DMPP-3 A,Radial Velocity,2019.0,derived_from_pl_bmasse_pl_rade,1.44,2.6700000000000004,4.930495273919754,5.59,0.05958000000000001,0.42,5138.0,0.18,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
DMPP-4 b,DMPP-4,Radial Velocity,2023.0,derived_from_pl_bmasse_pl_rade,3.5300000000000002,12.2,1.529334466426279,3.4981999999999998,0.04852999999999999,0.063,6400.0,-0.006999999999999999,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
DMPP-6 b,DMPP-6,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,2.28,5.799999999999999,2.6982998817449912,7.602699999999999,0.07790000000000001,0.34,6182.09,0.32,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
DMPP-6 c,DMPP-6,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,3.74,13.47,1.419775085740571,36.440999999999995,0.2206,0.31,6182.09,0.32,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
DMPP-7 b,DMPP-7,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,9.129999999999999,61.39,0.4447869765650426,4.983999999999999,0.058730000000000004,0.1,5996.82,0.11956841023898232,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-8 b,DMPP-8,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,10.799999999999999,81.09000000000003,0.3549464163237311,62.91499999999999,0.3098,0.275,6009.0,0.13493911486188395,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
DMPP-9 b,DMPP-9,Radial Velocity,2026.0,derived_from_pl_bmasse_pl_rade,3.89,14.429999999999996,1.3517123721514126,12.732999999999997,0.1097,0.24999999999999997,6092.0,-0.06412215818342545,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
DP Leo b,DP Leo,Eclipse Timing Variations,2009.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,1995.88832,5.372690652324298,10220.000000000004,8.19,0.39,13500.0,-0.2132156373148228,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
DS Tuc A b,DS Tuc A,Transit,2019.0,derived_from_pl_bmasse_pl_rade,5.700000000000001,413.17899999999986,12.302133482367044,8.138268,0.13929967174315921,0.0,5428.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,True,knn
EPIC 201170410.02,EPIC 201170410,Transit,2020.0,derived_from_pl_bmasse_pl_rade,1.047,1.1500000000000001,5.524901721664402,6.7987,0.0349,0.0,3648.0,-0.048,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
EPIC 201238110 b,EPIC 201238110,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.87,4.16,3.5078036268334216,28.165599999999998,1.455402060947098,0.11920072154699014,3587.0,-0.23940960539940012,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
EPIC 201427007 b,EPIC 201427007,Transit,2021.0,derived_from_pl_bmasse_pl_rade,1.5,2.86,4.672604444444445,0.7209100000000002,2.292554088364515,0.0,5633.0,-0.05299999999999999,1.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 201497682 b,EPIC 201497682,Transit,2019.0,derived_from_pl_bmasse_pl_rade,0.6920000000000001,0.25999999999999995,4.326351749236199,2.1317400000000006,0.03199451940933857,0.0,4991.0,-0.08920000000000002,1.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 201595106 b,EPIC 201595106,Transit,2021.0,derived_from_pl_bmasse_pl_rade,1.565,7.67,11.033647371730064,0.8772399999999998,0.0177,0.0,5679.0,0.01,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
EPIC 201615463 c,K2-166,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.22,1.9799999999999998,6.0124635982747465,3.8046399999999996,0.6650178855406947,0.0,5960.0,0.09,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 201754305 d,K2-16,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.03,1.08,5.449778398447188,2.71578,0.04237172453623322,0.006526745715994403,4761.0,-0.33,3.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 201757695.02,EPIC 201757695,Transit,2020.0,derived_from_pl_bmasse_pl_rade,0.90819,0.6880000000000001,5.064365635110234,2.0477999999999996,0.029599999999999994,0.0,4520.0,-0.002999999999999999,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
EPIC 201833600 c,K2-50,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.0000000000000002,0.9719999999999999,5.359608,3.9615099999999996,0.09442129958449907,0.030743456252728597,4326.0,-0.11319999999999998,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 201841433 b,EPIC 201841433,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.04,1.1199999999999999,5.490157032316794,4.1698,0.035,0.0,5053.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
EPIC 205950854 c,K2-168,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.31,2.27,5.567737249070434,8.050722,0.27327985312722797,0.0,5502.7,-0.13,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206024342 b,EPIC 206024342,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.7,3.5300000000000002,3.961819662120904,4.507560000000001,0.07782474656017103,0.07562343709620653,5724.0,-0.22000000000000003,3.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206024342 c,EPIC 206024342,Transit,2021.0,derived_from_pl_bmasse_pl_rade,1.4,2.54,5.104067055393587,0.9117240000000001,0.02927018702623414,0.0,5724.0,-0.22000000000000003,3.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206024342 d,EPIC 206024342,Transit,2021.0,derived_from_pl_bmasse_pl_rade,2.6,7.27,2.2807680928538914,14.647531000000004,0.12514876655985638,0.02921855224113984,5724.0,-0.22000000000000003,3.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206032309 b,EPIC 206032309,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.01,1.0099999999999998,5.4053524164297615,2.8781399999999997,0.1127248888163889,0.07998060821262334,3489.0,-0.23517607658369202,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
EPIC 206042996 b,EPIC 206042996,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.7,3.5300000000000002,3.961819662120904,5.2985999999999995,0.06053667468152877,0.050090171249533466,4114.0,0.006,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206042996 c,EPIC 206042996,Transit,2021.0,derived_from_pl_bmasse_pl_rade,1.2,1.8699999999999997,5.967118055555557,0.3548839999999999,2.0700000000000003,0.023258726465451244,4114.0,0.006,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206215704 b,EPIC 206215704,Transit,2019.0,derived_from_pl_bmasse_pl_rade,1.0000000000000002,0.9719999999999999,5.359608,2.255436,0.0935819542348784,0.021921851469912053,3297.0,-0.33,1.0,False,False,False,False,True,True,False,False,False,False,True,knn
EPIC 206317286 b,EPIC 206317286,Transit,2019.0,derived_from_pl_bmasse_pl_rade,0.9599999999999999,0.8400000000000001,5.235188802083333,1.5825199999999997,0.0643857936888168,0.018979473200406015,4752.0,0.019,2.0,False,False,False,False,True,True,False,False,False,False,True,knn
