config_id,feature_space,lens,region_type,region_id,n_members,final_label,confidence,physical_evidence_score,observational_bias_score,imputation_risk_score,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_enrichment_z,discoverymethod_enrichment_p,mean_imputation_fraction,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,rationale_short,recommended_report_language,node_id,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,max_imputation_fraction,frac_orbit_short_period,frac_orbit_intermediate_period,frac_orbit_long_period,frac_thermal_very_hot,frac_thermal_hot,frac_thermal_warm,frac_thermal_cool,frac_hot_jupiter_candidate,frac_super_earth_candidate,frac_sub_neptune_candidate,frac_rocky_candidate,frac_long_period_giant_candidate,candidate_population_top,physically_derived_fraction,frac_any_imputed,enrichment_z,empirical_p_value,n_perm,seed,component_id,n_component_nodes,component_node_ids,beta_1_component,dominant_candidate_population,caution_level
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube12_cluster0,1259,mixed,medium,0.9197776012708498,1.0,0.8888888888888888,Transit,0.9563145353455124,18.9128703354616,0.0009990009990009,0.0415673815197246,sub_neptune_size,0.5242255758538522,short_period,hot,physical_score=0.92; bias_score=1.00; imputation_risk=0.89; Transit fraction=0.96; enrichment_z=18.91; p=0.001; radius=sub_neptune_size,node `cube12_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube12_cluster0,0.2744716573441014,0.0803849831034283,0.2611393612706876,Kepler,0.6433677521842732,1.5754541470992631,2016.0,5.0,0.6666666666666666,0.9197776012708498,0.0802223987291501,0.0,0.0015885623510722,0.8117553613979349,0.1866560762509928,0.0,0.0047656870532168,0.3645750595710881,0.5242255758538522,0.0810166799046862,0.0,sub_neptune_candidate,0.0211808313476303,0.1572676727561557,18.9128703354616,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube29_cluster0,411,mixed,medium,0.8953771289537713,1.0,0.8888888888888888,Radial Velocity,0.5085158150851582,17.127839142007154,0.0009990009990009,0.2307380373073803,jovian_size,0.6885644768856448,long_period,warm,physical_score=0.90; bias_score=1.00; imputation_risk=0.89; Radial Velocity fraction=0.51; enrichment_z=17.13; p=0.001; radius=jovian_size,node `cube29_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/long_period) and discovery-method enrichment (Radial Velocity); it should be discussed as mixed evidence rather than a clean physical structure.,cube29_cluster0,1.5329051066471042,0.1291934621015057,0.5461397745614069,Kepler,0.2384428223844282,3.551134501107097,2016.0,11.0,0.6666666666666666,0.0,0.4671532846715328,0.5328467153284672,0.0,0.0997566909975669,0.8953771289537713,0.0048661800486618,0.0,0.0,0.0924574209245742,0.0,0.0608272506082725,warm_or_cool_giant_candidate,0.0052716950527169,0.6642335766423357,17.127839142007154,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube27_cluster0,540,mixed,medium,0.8703703703703703,1.0,0.8888888888888888,Transit,0.8574074074074074,6.309687245939989,0.0009990009990009,0.041358024691358,sub_neptune_size,0.8703703703703703,intermediate_period,warm,physical_score=0.87; bias_score=1.00; imputation_risk=0.89; Transit fraction=0.86; enrichment_z=6.31; p=0.001; radius=sub_neptune_size,node `cube27_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/intermediate_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube27_cluster0,0.7243652016400257,0.0236610186298753,0.0796473866152845,Kepler,0.6907407407407408,1.7938739584683496,2016.0,5.0,0.6666666666666666,0.0,0.7703703703703704,0.2296296296296296,0.0,0.0,0.8018518518518518,0.1981481481481481,0.0,0.1092592592592592,0.8703703703703703,0.0092592592592592,0.0055555555555555,sub_neptune_candidate,0.0043209876543209,0.1425925925925926,6.309687245939989,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube22_cluster0,1237,mixed,medium,0.7841552142279709,1.0,0.8888888888888888,Transit,0.8666127728375101,11.10757130287096,0.0009990009990009,0.0634599838318512,sub_neptune_size,0.5723524656426839,short_period,hot,physical_score=0.78; bias_score=1.00; imputation_risk=0.89; Transit fraction=0.87; enrichment_z=11.11; p=0.001; radius=sub_neptune_size,node `cube22_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube22_cluster0,0.6481555673931378,0.035200448324418,0.1150035268090475,Kepler,0.4947453516572352,2.407082971208732,2016.0,7.0,0.6666666666666666,0.5602263540824576,0.4397736459175424,0.0,0.0016168148746968,0.7841552142279709,0.2142279708973322,0.0,0.1042845594179466,0.0565885206143896,0.5723524656426839,0.0040420371867421,0.0,sub_neptune_candidate,0.0185933710590137,0.2166531932093775,11.10757130287096,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube21_cluster0,2500,mixed,medium,0.7404,1.0,0.8888888888888888,Transit,0.9252,28.861379581633933,0.0009990009990009,0.0419999999999999,sub_neptune_size,0.7404,intermediate_period,warm,physical_score=0.74; bias_score=1.00; imputation_risk=0.89; Transit fraction=0.93; enrichment_z=28.86; p=0.001; radius=sub_neptune_size,node `cube21_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (sub_neptune_size/intermediate_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube21_cluster0,0.4203454210553374,0.0585131697082761,0.1923038412602694,Kepler,0.6584,1.684620973859395,2016.0,7.0,0.6666666666666666,0.4028,0.5972,0.0,0.0,0.3832,0.616,0.0008,0.0052,0.1652,0.7404,0.0192,0.0,sub_neptune_candidate,0.0154666666666666,0.1584,28.861379581633933,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube6_cluster0,17,mixed,high,1.0,0.9411764705882352,0.25,Transit,0.9411764705882352,1.856826630355046,0.0499500499500499,0.0196078431372549,jovian_size,1.0,short_period,very_hot,physical_score=1.00; bias_score=0.94; imputation_risk=0.25; Transit fraction=0.94; enrichment_z=1.86; p=0.050; radius=jovian_size,node `cube6_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube6_cluster0,0.3227569588973982,0.1636984522152712,0.6431510537887395,Transiting Exoplanet Survey Satellite (TESS),0.1764705882352941,3.29277019393699,2016.0,7.0,0.1666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hot_jupiter_candidate,0.0,0.1176470588235294,1.856826630355046,0.0499500499500499,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube23_cluster0,448,mixed,medium,0.9441964285714286,0.78125,0.8888888888888888,Transit,0.78125,1.6517050522577703,0.0589410589410589,0.0859374999999999,jovian_size,0.8928571428571429,short_period,hot,physical_score=0.94; bias_score=0.78; imputation_risk=0.89; Transit fraction=0.78; enrichment_z=1.65; p=0.059; radius=jovian_size,node `cube23_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` has both physical coherence (jovian_size/short_period) and discovery-method enrichment (Transit); it should be discussed as mixed evidence rather than a clean physical structure.,cube23_cluster0,0.8835521395001841,0.0217386616814984,0.0685672586970193,Transiting Exoplanet Survey Satellite (TESS),0.2522321428571428,3.816543744509061,2016.0,10.0,0.6666666666666666,0.796875,0.203125,0.0,0.0334821428571428,0.9441964285714286,0.0223214285714285,0.0,0.7098214285714286,0.0,0.0357142857142857,0.0,0.0,hot_jupiter_candidate,0.0070684523809523,0.2790178571428571,1.6517050522577703,0.0589410589410589,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube26_cluster0,29,physical,medium,1.0,0.5862068965517241,0.4444444444444444,Transit,0.5862068965517241,-2.0584728380750303,0.986013986013986,0.0919540229885057,rocky_size,0.5172413793103449,intermediate_period,cool,physical_score=1.00; bias_score=0.59; imputation_risk=0.44; Transit fraction=0.59; enrichment_z=-2.06; p=0.986; radius=rocky_size,"node `cube26_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is best treated as physically interpretable: it is coherent in rocky_size/intermediate_period, has low imputation risk, and does not show strong discovery-method enrichment.",cube26_cluster0,1.1496838880149505,0.071032952683557,0.2721060169309942,Kepler,0.2068965517241379,2.836284771572721,2017.0,8.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.0,0.4482758620689655,0.4827586206896552,0.0689655172413793,0.0,sub_neptune_candidate,0.0,0.3793103448275862,-2.0584728380750303,0.986013986013986,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube13_cluster1,3,weak,high,1.0,1.0,0.85,Transit,1.0,1.0377894486582535,0.3946053946053946,0.0,sub_neptune_size,1.0,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.04; p=0.395; radius=sub_neptune_size,"node `cube13_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube13_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.6666666666666666,0.9182958340544896,2021.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sub_neptune_candidate,0.0,0.0,1.0377894486582535,0.3946053946053946,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube15_cluster1,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1432841838002006,0.3256743256743257,0.0,neptune_or_sub_jovian_size,1.0,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.14; p=0.326; radius=neptune_or_sub_jovian_size,"node `cube15_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube15_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,9.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown_mixed,0.0833333333333333,0.0,1.1432841838002006,0.3256743256743257,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube22_cluster1,3,weak,high,1.0,1.0,0.85,Transit,1.0,1.0377894486582535,0.3946053946053946,0.0,sub_neptune_size,1.0,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.04; p=0.395; radius=sub_neptune_size,"node `cube22_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube22_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.6666666666666666,0.9182958340544896,2021.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sub_neptune_candidate,0.0,0.0,1.0377894486582535,0.3946053946053946,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube23_cluster1,4,weak,high,1.0,1.0,1.0,Radial Velocity,1.0,4.083919868360579,0.0019980019980019,0.3333333333333333,jovian_size,1.0,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=1.00; enrichment_z=4.08; p=0.002; radius=jovian_size,"node `cube23_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube23_cluster1,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2015.0,15.5,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,4.083919868360579,0.0019980019980019,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube24_cluster0,4,weak,high,1.0,1.0,1.0,Radial Velocity,1.0,4.031759858082055,0.0039960039960039,0.3333333333333333,jovian_size,1.0,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=1.00; enrichment_z=4.03; p=0.004; radius=jovian_size,"node `cube24_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube24_cluster0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2011.5,13.25,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,4.031759858082055,0.0039960039960039,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube25_cluster0,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1293612149944774,0.3286713286713286,0.0,jovian_size,1.0,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.13; p=0.329; radius=jovian_size,"node `cube25_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube25_cluster0,-0.0,0.1445587314591173,0.4359638356008698,KELT-North,0.25,2.0,2018.5,3.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hot_jupiter_candidate,0.0,0.0,1.1293612149944774,0.3286713286713286,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube26_cluster1,4,weak,high,1.0,1.0,0.85,Radial Velocity,1.0,4.326226035911463,0.0009990009990009,0.25,sub_neptune_size,1.0,intermediate_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Radial Velocity fraction=1.00; enrichment_z=4.33; p=0.001; radius=sub_neptune_size,"node `cube26_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube26_cluster1,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2021.0,8.75,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,sub_neptune_candidate,0.0,1.0,4.326226035911463,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube27_cluster1,4,weak,high,1.0,1.0,0.85,Radial Velocity,1.0,4.326226035911463,0.0009990009990009,0.25,sub_neptune_size,1.0,intermediate_period,cool,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Radial Velocity fraction=1.00; enrichment_z=4.33; p=0.001; radius=sub_neptune_size,"node `cube27_cluster1` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube27_cluster1,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2021.0,8.75,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,sub_neptune_candidate,0.0,1.0,4.326226035911463,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube30_cluster0,282,weak,high,1.0,1.0,1.0,Radial Velocity,0.776595744680851,25.05583245630484,0.0009990009990009,0.3439716312056737,jovian_size,1.0,long_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.78; enrichment_z=25.06; p=0.001; radius=jovian_size,"node `cube30_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube30_cluster0,1.106940996586007,0.4089775666371649,1.614514474970246,Multiple Observatories,0.1560283687943262,3.880378634824041,2015.0,11.75,0.6666666666666666,0.0,0.1950354609929078,0.8049645390070922,0.0,0.5425531914893617,0.4574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.00177304964539,0.950354609929078,25.05583245630484,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube31_cluster0,62,weak,high,1.0,1.0,1.0,Radial Velocity,0.7580645161290323,11.277496355143589,0.0009990009990009,0.379032258064516,jovian_size,1.0,long_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.76; enrichment_z=11.28; p=0.001; radius=jovian_size,"node `cube31_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube31_cluster0,0.9675609496661792,0.5029950807682577,1.90758004906362,Bohyunsan Optical Astronomical Observatory,0.1451612903225806,3.541903673451721,2015.0,12.75,0.6666666666666666,0.0,0.0967741935483871,0.9032258064516128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,11.277496355143589,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube36_cluster0,527,weak,high,1.0,1.0,1.0,Radial Velocity,0.6470588235294118,27.86627074635865,0.0009990009990009,0.3561037318153067,jovian_size,0.9563567362428842,long_period,warm,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.65; enrichment_z=27.87; p=0.001; radius=jovian_size,"node `cube36_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube36_cluster0,1.3106251225295429,0.4451205681520018,1.763996481718325,W. M. Keck Observatory,0.1821631878557874,3.6163799629381312,2016.0,13.0,0.5,0.0,0.0,1.0,0.0,0.0018975332068311,0.8804554079696395,0.1176470588235294,0.0,0.0,0.0,0.0,0.0436432637571157,warm_or_cool_giant_candidate,0.0034788108791903,0.9392789373814042,27.86627074635865,0.0009990009990009,1000.0,42.0,,,,,,
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,node,cube37_cluster0,417,weak,high,1.0,1.0,1.0,Radial Velocity,0.7242206235011991,28.473243262224617,0.0009990009990009,0.3760991207034372,jovian_size,1.0,long_period,warm,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.72; enrichment_z=28.47; p=0.001; radius=jovian_size,"node `cube37_cluster0` in `joint_no_density_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube37_cluster0,1.0750487088492957,0.5443015914045286,2.027707601183804,W. M. Keck Observatory,0.1630695443645084,3.7162062924260537,2015.0,12.0,0.5,0.0,0.0,1.0,0.0,0.2206235011990407,0.7793764988009593,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0027977617905675,1.0,28.473243262224617,0.0009990009990009,1000.0,42.0,,,,,,
