config_id,feature_space,lens,node_id,n_members,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,mean_imputation_fraction,max_imputation_fraction
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube0_cluster0,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2016.0,8.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube11_cluster0,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2022.0,7.25,rocky_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube12_cluster0,78,Transit,0.9615384615384616,0.27051245235979876,0.10050941689396961,0.33378769136673075,Kepler,0.6794871794871795,1.3852121491101386,2016.0,5.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube12_cluster1,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2022.0,7.25,rocky_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube13_cluster0,659,Transit,0.9347496206373292,0.42572015503639016,0.0596943987850884,0.20206017973122747,Kepler,0.7268588770864947,1.5008252215554307,2016.0,4.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube19_cluster0,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2022.0,7.25,rocky_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube1_cluster0,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2016.0,8.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube20_cluster0,166,Transit,0.9337349397590361,0.4092044444162764,0.07017987896599465,0.23047430697515767,Kepler,0.5,1.918301584517037,2016.5,7.0,rocky_size,0.7590361445783133,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube20_cluster1,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2022.0,7.25,rocky_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube20_cluster2,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,8.25,rocky_size,1.0,short_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube21_cluster0,2323,Transit,0.9220835126990959,0.47001516354429673,0.049304822566699456,0.1687120991856736,Kepler,0.6625053809728799,1.711110791703535,2016.0,5.0,sub_neptune_size,0.6405510116229014,short_period,warm,0.00021523891519586742,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube21_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2012.0,1.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube22_cluster0,538,Transit,0.9144981412639405,0.48635108636300806,0.04517211528113181,0.15472642371153394,Kepler,0.604089219330855,1.816677328033256,2016.0,5.0,sub_neptune_size,1.0,intermediate_period,warm,0.0009293680297397769,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube22_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2012.0,1.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube29_cluster0,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube30_cluster0,47,Transit,0.9361702127659575,0.4010784001874016,0.08038510975661585,0.26484934896258805,Kepler,0.3617021276595745,2.029093086296272,2018.0,6.5,sub_neptune_size,0.8085106382978723,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube30_cluster1,44,Transit,0.9545454545454546,0.31221953325757146,0.10000907447976178,0.3244869370743764,Transiting Exoplanet Survey Satellite (TESS),0.4090909090909091,1.628851656655084,2017.5,9.25,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube30_cluster2,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2013.0,5.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube30_cluster3,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube31_cluster0,2266,Transit,0.8715798764342454,0.6870836665846338,0.024192120024744194,0.08556695461735368,Kepler,0.5860547219770521,2.0438263600730067,2016.0,5.0,sub_neptune_size,0.9541041482789056,intermediate_period,warm,0.0033097969991173876,1.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube32_cluster0,1613,Transit,0.842529448233106,0.7630838278903759,0.019563051771015576,0.06461105077557752,Kepler,0.5920644761314321,2.1105720325690607,2016.0,5.0,sub_neptune_size,0.8939863608183509,intermediate_period,warm,0.00030998140111593303,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube32_cluster1,9,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5555555555555556,1.4355205042826666,2016.0,8.0,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube33_cluster0,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,1.2516291673878228,2014.0,7.75,neptune_or_sub_jovian_size,1.0,intermediate_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube39_cluster0,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube40_cluster0,15,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.4666666666666667,1.53012496531497,2019.0,8.5,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube40_cluster1,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.7142857142857143,0.863120568566631,2014.0,5.5,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube40_cluster2,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8,0.7219280948873623,2013.0,1.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube40_cluster3,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2014.0,8.25,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube40_cluster4,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.8333333333333334,0.6500224216483541,2014.0,0.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube41_cluster0,288,Transit,0.71875,1.1038229162022968,0.013553661108158973,0.04224862875866317,Kepler,0.4375,2.7445042542464297,2018.5,6.0,sub_neptune_size,0.6319444444444444,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube41_cluster1,5,Transit,0.8,0.7219280948873623,0.037427454850761224,0.1091613424347314,Kepler,0.4,1.9219280948873623,2018.0,4.0,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube41_cluster2,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5714285714285714,1.3787834934861753,2021.0,8.0,neptune_or_sub_jovian_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube41_cluster3,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.5219280948873621,2016.0,10.0,neptune_or_sub_jovian_size,1.0,intermediate_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube42_cluster0,592,Transit,0.6486486486486487,1.2944247775532627,0.02333093440939709,0.08584706528823084,Kepler,0.36993243243243246,3.0416800472603094,2018.0,6.0,neptune_or_sub_jovian_size,0.5929054054054054,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube42_cluster1,9,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5555555555555556,1.4355205042826666,2016.0,8.0,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube42_cluster2,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.5219280948873621,2016.0,10.0,neptune_or_sub_jovian_size,1.0,intermediate_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube42_cluster3,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5,1.0,2018.5,9.75,neptune_or_sub_jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube43_cluster0,80,Transit,0.5375,1.5551449333806742,0.0552492925941267,0.2381509690506799,Kepler,0.25,3.297933140996374,2018.0,6.0,jovian_size,0.975,long_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube43_cluster1,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,1.2516291673878228,2014.0,7.75,neptune_or_sub_jovian_size,1.0,intermediate_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube51_cluster0,8,Transit,0.5,1.4056390622295665,0.1333897878961284,0.9185572780087514,La Silla Observatory,0.25,2.75,2014.5,3.25,jovian_size,1.0,short_period,hot,0.25,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube51_cluster1,79,Transit,0.9873417721518988,0.09794058271817413,0.11557088032464313,0.3630312023960335,Transiting Exoplanet Survey Satellite (TESS),0.4177215189873418,2.9236107359097923,2019.0,8.0,jovian_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube51_cluster2,7,Transit,0.8571428571428571,0.5916727785823275,0.04179545130219467,0.12652362968848097,Transiting Exoplanet Survey Satellite (TESS),0.42857142857142855,2.128085278891394,2020.0,8.0,jovian_size,1.0,short_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube51_cluster3,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.4591479170272448,2019.0,8.5,neptune_or_sub_jovian_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube52_cluster0,723,Transit,0.5477178423236515,1.4856636637921925,0.046448057144130556,0.1905186402475823,Transiting Exoplanet Survey Satellite (TESS),0.1991701244813278,4.170850751002065,2018.0,10.0,jovian_size,0.9336099585062241,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube53_cluster0,409,Transit,0.4889975550122249,1.576347738629879,0.06851845673512044,0.28936684988716616,Transiting Exoplanet Survey Satellite (TESS),0.14180929095354522,4.183834796803489,2018.0,10.0,jovian_size,0.9951100244498777,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube59_cluster0,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2018.5,11.25,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube5_cluster0,90,Transit,0.9222222222222223,0.4836540599271017,0.07075224374362915,0.23835687543004055,Kepler,0.8222222222222222,1.0706761961840194,2016.0,2.75,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube5_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2016.0,8.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube60_cluster0,339,Radial Velocity,0.6224188790560472,1.6278472596326812,0.24187140131729662,1.0047295262767961,Multiple Observatories,0.20648967551622419,4.230224935363859,2017.0,12.0,jovian_size,1.0,long_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube60_cluster1,19,Radial Velocity,0.631578947368421,1.3727069617019705,0.23147023701046937,1.0313128098721835,La Silla Observatory,0.2631578947368421,2.6755957776053108,2015.0,8.0,jovian_size,1.0,short_period,hot,0.42105263157894735,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube60_cluster2,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.6666666666666666,0.9182958340544896,2023.0,9.0,jovian_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube61_cluster0,769,Radial Velocity,0.48634590377113135,1.677208042174635,0.1054049447536464,0.4554429945587016,Transiting Exoplanet Survey Satellite (TESS),0.12483745123537061,4.432040605380928,2016.0,11.0,jovian_size,1.0,long_period,warm,0.0305591677503251,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube61_cluster1,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,KELT-North,0.2857142857142857,2.5216406363433186,2017.0,4.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube62_cluster0,794,Transit,0.5163727959697733,1.4685149610434374,0.05255392066515155,0.21455071467449063,Transiting Exoplanet Survey Satellite (TESS),0.14231738035264482,4.460247188133815,2016.0,10.0,jovian_size,1.0,short_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube62_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,KELT-North,0.4,1.9219280948873623,2018.0,2.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube63_cluster0,263,Transit,0.5741444866920152,1.4357473881328304,0.038685220706973486,0.15381272382392644,SuperWASP,0.12927756653992395,4.364252738002452,2016.0,9.5,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube66_cluster0,189,Radial Velocity,0.5079365079365079,1.9600255543124738,0.3926447668062494,1.7848447519791113,Multiple Observatories,0.25396825396825395,4.2623858826507535,2019.0,11.0,jovian_size,1.0,long_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube67_cluster0,438,Radial Velocity,0.6232876712328768,1.717087294984799,0.32075024327488133,1.3186086001876198,Multiple Observatories,0.22146118721461186,4.299090208490397,2017.0,12.0,jovian_size,1.0,long_period,warm,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube67_cluster1,39,Radial Velocity,0.5641025641025641,1.5992745249026643,0.2920475103258549,1.3701492364282994,La Silla Observatory,0.358974358974359,2.7643119902094195,2011.0,7.5,jovian_size,1.0,short_period,hot,0.3717948717948718,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube67_cluster2,4,Imaging,0.5,1.0,0.3474630930049497,2.232970590947094,Cerro Tololo Inter-American Observatory,0.25,2.0,2017.0,6.75,jovian_size,1.0,long_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube68_cluster0,271,Radial Velocity,0.5498154981549815,1.7929388609988086,0.19867263189437406,0.8442447479625081,Multiple Observatories,0.16236162361623616,4.255076182099437,2016.0,12.0,jovian_size,1.0,long_period,warm,0.06826568265682657,0.5
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube68_cluster1,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,KELT-North,0.2857142857142857,2.5216406363433186,2017.0,4.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube69_cluster0,19,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.2631578947368421,2.9000516989995426,2015.0,7.5,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube69_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,KELT-North,0.4,1.9219280948873623,2018.0,2.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube6_cluster0,11,Transit,0.9090909090909091,0.4394969869215134,0.05519088990595833,0.17606939493873122,Kepler,0.8181818181818182,0.8658566174572235,2016.0,6.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_min_pca2_cubes10_overlap0p35,phys_min,pca2,cube6_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2016.0,8.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube11_cluster0,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2017.5,5.5,jovian_size,0.5,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube12_cluster0,428,Transit,0.5233644859813084,1.5561308276726775,0.05810187594903023,0.24738429894424524,Kepler,0.1705607476635514,3.93530194267443,2018.0,8.0,jovian_size,0.7453271028037384,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube12_cluster1,12,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5,1.7295739585136223,2015.0,8.25,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube12_cluster2,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.5219280948873621,2020.0,0.0,jovian_size,1.0,long_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube12_cluster3,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2017.5,5.5,jovian_size,0.5,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube13_cluster0,1005,Transit,0.5711442786069652,1.4353605775811336,0.03906909393531276,0.1567543741856176,Transiting Exoplanet Survey Satellite (TESS),0.18507462686567164,4.236728207365391,2018.0,10.0,jovian_size,0.8905472636815921,short_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube14_cluster0,483,Transit,0.5031055900621118,1.4485623848214897,0.05625244428235275,0.2366567764476812,Transiting Exoplanet Survey Satellite (TESS),0.14906832298136646,4.359984144089919,2015.0,10.5,jovian_size,1.0,short_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube15_cluster0,8,Transit,0.875,0.5435644431995964,0.16215164206288268,0.5916510812672549,Transiting Exoplanet Survey Satellite (TESS),0.25,2.75,2015.0,12.75,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube19_cluster0,1134,Transit,0.7627865961199295,1.0110101641925708,0.011583281629488632,0.03401741881509438,Kepler,0.5282186948853616,2.4422415039949668,2018.0,6.0,sub_neptune_size,0.6834215167548501,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube19_cluster1,14,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5,1.6893917467430875,2015.0,8.75,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube19_cluster2,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.5219280948873621,2020.0,0.0,jovian_size,1.0,long_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube19_cluster3,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5,1.0,2014.0,7.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube19_cluster4,18,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4444444444444444,1.6337314206421327,2015.0,7.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster0,1131,Transit,0.7612732095490716,1.0145010845749771,0.011550556719909738,0.033888849670773824,Kepler,0.5278514588859416,2.4558611058046838,2018.0,6.0,sub_neptune_size,0.671971706454465,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster1,265,Transit,0.6754716981132075,1.1627119017222765,0.017489470880114585,0.05867057366826717,Transiting Exoplanet Survey Satellite (TESS),0.28679245283018867,3.9207862622509135,2018.0,11.0,jovian_size,0.9962264150943396,short_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster2,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.792481250360578,2020.5,7.0,neptune_or_sub_jovian_size,1.0,intermediate_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster3,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,CoRoT,0.25,2.0,2013.0,5.75,jovian_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster4,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2021.0,6.25,neptune_or_sub_jovian_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster5,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,K2,0.25,2.0,2019.0,3.5,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube20_cluster6,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.8333333333333334,0.6500224216483541,2022.5,3.25,neptune_or_sub_jovian_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube21_cluster0,697,Transit,0.4418938307030129,1.608853174861131,0.07283238846132326,0.3142072535283821,Transiting Exoplanet Survey Satellite (TESS),0.14347202295552366,4.402261959454544,2016.0,10.0,jovian_size,1.0,long_period,warm,0.039215686274509796,0.6666666666666666
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube21_cluster1,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,K2,0.25,2.0,2019.0,3.5,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube22_cluster0,500,Radial Velocity,0.562,1.7579891300527473,0.18391619176827612,0.7760214699181762,Multiple Observatories,0.16,4.345281724938994,2016.0,12.0,jovian_size,1.0,long_period,warm,0.07866666666666666,0.6666666666666666
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube22_cluster1,5,Transit,0.6,0.9709505944546686,0.2883550167624463,1.7026186454318604,Gemini Observatory,0.2,2.321928094887362,2009.0,7.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube22_cluster2,4,Imaging,0.75,0.8112781244591328,0.5425005647013713,3.820195844137018,Paranal Observatory,0.5,1.5,2014.0,9.0,jovian_size,1.0,long_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube23_cluster0,70,Radial Velocity,0.7,1.4716631348751312,0.34557017167016985,1.410195026126296,Multiple Observatories,0.34285714285714286,3.628445159431229,2015.5,13.75,jovian_size,1.0,long_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube23_cluster1,5,Transit,0.6,0.9709505944546686,0.2883550167624463,1.7026186454318604,Gemini Observatory,0.2,2.321928094887362,2009.0,7.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube26_cluster0,2880,Transit,0.89375,0.599126436606643,0.032730414749746806,0.11525907655028976,Kepler,0.6510416666666666,1.8205607730268945,2016.0,5.0,sub_neptune_size,0.8118055555555556,intermediate_period,warm,0.002662037037037037,1.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube26_cluster1,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5,1.0,2014.0,7.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube27_cluster0,3023,Transit,0.8948064836255375,0.5950062740870429,0.033350748426668624,0.11728068665730641,Kepler,0.6334766787958981,1.8702163975191926,2016.0,5.0,sub_neptune_size,0.8180615282831625,intermediate_period,warm,0.0025361120299922813,1.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube27_cluster1,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,K2,0.25,2.0,2019.0,3.5,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube27_cluster2,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2014.0,0.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
